,business_id,stars,text,user_id,cool,useful,funny,contains_profanity
62,UmhTiNOKareQDP7D9aAnKw,5,"Great experience from start to finish.  Host (who was the owner) seated us at a table with a view.  Was given house made foccacia bread and olive oil.  Was awesome.  Some of the best bread I've ever had before a meal.  The olive oil was seasoned perfectly too.  My grandma got the burger and I got the pesto penne primavera.  The pasta came with shrimp, squash, and some other vegetables.  I love pesto, so this hit the spot.  Good serving size, but not too much.  The food tasted fresh.  They make their own pasta, which was delicious.  The burger was huge.  Looked like you get your moneys worth.  The ice tea was even good.  The place was clean and sleek.  They played good music and the service was perfect.  It has been a while since I had such a good overall experience with no complaints.  I will be coming back.  The host, who we later found out was the owner, was working that night and asked us how we liked everything.  I've said it before, but that is a rare and good touch for any restaurant.  Well done.",XqU1PB0XWjcr3sUyZZGaWQ,0,1,0,False
63,j0cGt8mCE42Q-obJkcfrYw,5,"Great customer service, competitive rates, and I always get a call right back from Jeff! Nice to have an agent who actually cares about his customers. I would recommend giving him a call.",I5AcIAujn4X0fzjq-CTLBg,0,0,0,False
64,hBHkHYOk_E-6EgObC6MTdQ,5,We went to The Farm today for lunch to enjoy a picnic on such an awesome beautiful day. I had the Tuscan sandwich and it was awesome. I had expected it to be good but was surprised at just how enjoyable it really was. I'm sure sitting outside in beautiful surroundings on a perfect day helped with the experience. This is the prefect place for lunch on a beautiful day. My date was equally impressed so I'm sure I will be back!,i0A-c2yoHySmFhRV2sDR1g,0,1,0,False
66,yJr24Yy1K6bt2G9fX3_zPA,5,"I loved this little slice of heaven.  Reasonable prices, tiny dining room, very personal service.  Pablo was laid back, but with only 4 couples in the small establishment, he did a great job of making sure we were taken care of.",MZaI_6ffmE_XzjKnM62oFw,0,0,0,False
68,I4bSn5gXsHuSPu7L-d_8nQ,5,"Fun, with caps if I did that sort of thing. The whole experience was great (you won't get any specifics, this review is 3 weeks after, I can't remember, sorry). Service was by that waitress who does everything perfectly. Explain food, wine, doesn't stay too long. Nice interesting big room decor. Looking forward to the next time.",k99cC9QpbUXlGRWwxEe93w,2,2,2,False
69,FIQz9u8Cy7aTXfMQugUYvA,5,"Who dosen't like Cosco, I love this place. The pizza is cheap and good.",Ut8dgpxKahmC_9v5PbYOmw,0,0,1,False
70,cp39VURFby4A6u9m2It8jg,5,"A group of us from the IVAA Summit went to Zinburger last night. The food & service was great! I think we scared our poor server (Mike), but he was wonderful!",LH9q3LtJRVstt8Of4N1M1g,1,1,1,False
71,MU3i2uEyUBntebU6pEyMbw,5,"I love this restaurant (even though it's a chain and I can hear my brother saying it's just a ""glorified Red Lobster""). 

I ordered the Crab and Lobster Bisque soup and am drooling thinking about how much I wish I could eat it right now. For my entree I ordered the Atlantic Salmon (stuffed with crab, shrimp, and brie cheese) which was unbelievably amazing. I also had some scalloped potatoes which was basically in the shape of a brick covered with cheesy goodness. I wanted to eat the apple pie for dessert because it looked so delicious, but could barely breathe after eating all that food. 

The service was outstanding, although the manager stopping by the table several times throughout dinner was annoying. 

I can't wait to come back here.",TVJP9jSapI_jVHJ89mmijA,1,2,1,False
73,Vb9FPCEL6Ly24PNxLBaAFw,5,"The pizza is my favorite in Phoenix.  It is light, airy and tasty and does not give you that ""I am reading to explode as my cotton mouth is making me drink two liters of water every half hour"" feeling.

The ingredients are fresh and delicious.  

I am hooked!",7brf9WC0Gr_7bUBXEHs9FA,0,1,1,False
74,vnRwp-LUrxMdJC9je4q9Fw,5,"I was a regular at Mia's first location in Wrigleyville/Chicago. Scott (the original founder/chef and present owner) is the reason Mia Francesca is what it is. Not sure if us folks up here in Scottsdale know how lucky we are he landed on our door step. Food, service, vibe...if I could give it six stars I would.",VeJi5LINIEkV78ug-WCV0g,0,2,0,False
75,PmPOuRvuN3CoNOi1nBj_TQ,5,"Excellent service and food           

enjoyed live music on patio",bMeRjJSiSZq1Izjvj7bvaQ,0,1,0,False
76,D0K0F0RREGO8LeW16IlZlQ,5,Love Krista!,o7sNqbEsMrztrVV_3RU4Hw,0,2,0,False
77,5zrVZnla81bH9eh76d5GVw,5,"I attended one of her classes for pressure cookers, and had to leave with one. Luckily, she offers great discounts after her classes!

Since then I have also gotten a bosch mixer (don't know how I lived without one all these years!) and also a wheat grinder. Everytime I go in here I find something I can't live without!

Shar has great classes, and tips on how to utilize all her products. Well worth it to attend a class. I just wish the store was closer to Glendale!

So glad I found shar's, now my family enjoys homemade wheat bread and pizzas and all sorts of yummy things that are good for them too!",ITBs8txD0Zu-YuxXCGqokA,0,2,0,False
81,1NZLxU5WvB5roPFzneAlLw,5,"Great Mexican food. 
Authentic street tacos plus a full menu of tasty dishes. 
Halibut tacos remind me of Ensenada
Michelada with Pacifico beer is a perfect beverage for any dish.",8KBmUXP4gUoGPxNKnHLpjw,0,1,1,False
82,D1T1jtCfTfXD-cQE3QViow,5,"What a fabulous dining experience! My boyfriend and I are always looking for new places to try and came upon this place on Yelp when our regular Saturday spot decided to no longer be opened for lunch Saturdays. Right upon entering we were greeted by someone behind the register and he sat us down at a booth. The decor was great and the place was spotless. We ordered the Saturday special of Monte Cristo, the potatoes and the biscuits and gravy among other items. The Monte Cristo was perfection and the home made blueberry and strawberry jam was excellent! The potatoes were seasoned to perfection and eggs cooked perfectly. I would definitely recommend this place to anyone and this is now going to be our regular weekend breakfast/brunch place.",jHwEOGkgl0yQ-oLWxiCAGg,0,0,0,False
83,mn1LFFcQwEpir38_mPYH_g,5,"I was sad to come back to lai lai's and they no longer had the Mongolian :( boo,, but i took my mom there and we were starving so we decided to order off the menu. My mom is allergic to  msg and they helped us with what we should order. and she didn't get sick!! woo hoo.. we ordered three dishes and an appetizer to share between her , my bf, and myself, and we stilll brought food home, and I dont think we spent over $30 bucks for all that food!! it was very good to! i love good cheap food!! Ill be back, they are always friendly.",TKiucSBuj9twVDW-BoAdrg,0,2,0,False
84,jf4RUa9EQO37hqxRCxbEXQ,5,Very good. My wife and I stopped by randomly on our way back and had beef pho and veggie pho. I eat large portions and this is the first time ever I didn't finish a bowl of pho. If in the area we will stop again for sure.,MxeHhDzPsO9P8swTby_faA,0,0,0,False
86,08Z_Zzp8PyEmWWpYurIO-Q,5,Love this location at Gainey Ranch! Great food consistently!,BtQVxFotHFK3T2FtIrBWmg,0,0,0,False
87,MuIXnv7Oq7X3-4aEsp9dDA,5,Our server Gary was awesome. Food was amazing...an experience.,qK_o6Chm8VakPzeMCurtWA,0,0,0,False
88,9Y3aQAVITkEJYe5vLZr13w,5,We started each morning of our vacation at The Breakfast Club.  Everything was so tasty; juices are fresh-squeezed.  Menu has quite a variety and portions are very filling  It gets busy early.  Be sure to give it a try.,tVoCVBUg-ubBMLQlX5_SVQ,0,0,0,False
89,97Z7j4vH0kfzL10AONi4uA,5,"I had other piercings done here and then went out of state and got my nose pierced with a friend and when i got back I was having problems with it. I went in and talked to them and they changed out the stud for me gave me a discount on the jewelry and were really fun, friendly, professional and very informative. This place is top notch. Won't go to another place for my piercings again! No way! It is very clean, and these guys know their stuff! Really impressed...I could go on and on! I won't get my jewelry anywhere else either...they have a a great variety and if they don't have something you want they order it, easy peasy. Love it!",PzeWNJ_hrhDzs8NdcBA06A,1,1,0,False
90,5GpvSL1tlAjpgdJKZ5eLpg,5,The food here is awesome every time I come here we have a great time And the waitress kimberly Couldn't ask for better waitress,vE3yvKUayE1WxQPuRB4eEw,0,0,0,False
92,7eUFOcfxuXDdrHGVSp3_9A,5,"What's not to love? Herb n Flavors uses local, high quality ingredients, the food tastes GREAT and they are vegetarian, vegan and gluten-free friendly! I especially liked their vegan spinach and artichoke dip! We will definitely be back soon : )",EIQ8gPTx5L-zXPlYDwWGeg,0,0,0,False
93,y6uO4ydAwBHUujfiSktxZg,5,"Excellent New Mexico style food, great hatch green chile.",DA_SU_MbfgfalzbktcsBzw,0,0,0,False
94,_pw-OnDpCe9XM0rDVvTUMg,5,I love this location! The food is always great and the service is good. Wi-fi is a plus especially since I am going to school. I come here almost everyday. I recommend this location to everyone.,JniV2vR1TZFBCrdTlIOlNQ,0,2,0,False
95,8oxnPoOS5wQzhl5LLOm7ow,5,"Awesome country club. Great new remodled gym, heated Olympic pool for year round use.  Love the family like atmosphere, plenty of planned family events/pool parties. 

Only complaint, wish members who didn't pay for the monthy tennis membership could still rent a court on a need by need basis.   Regardless courts are top notch, great facilities and friendly staff.",_OLBq0aZR7K-UdPCrByatg,0,2,0,False
96,Bc4DoKgrKCtCuN-0O5He3A,5,"This is probably the sweet I crave the most! Salted Butter Caramel! Yummmm! When I cant make it up to Scottsdale, I stop by my local Whole Foods in Chandler and pick up a pint from the freezer section and it is just as good.",KSTOdz0lSFCkqBSRNwjERA,0,0,0,False
